"t" "L1_cat" "L2_cat" "count"
-478 "EF" "EFSS" 2
-478 "EDPM" "TCEM" 12
-477 "EF" "EFTF" 0
-477 "EF" "EFSS" 0
-477 "EDPM" "TCEM" 4
-476 "EF" "EFTF" 1
-476 "EF" "EFSS" 0
-476 "EDPM" "TCEM" 7
-475 "EF" "EFTF" 0
-475 "EF" "EFSS" 1
-475 "EDPM" "TCEM" 6
-474 "EF" "EFTF" 1
-474 "EF" "EFSS" 2
-474 "EDPM" "TCEM" 3
-473 "EF" "EFTF" 0
-473 "EF" "EFSS" 0
-473 "EDPM" "TCEM" 4
-472 "EF" "EFTF" 0
-472 "EF" "EFSS" 0
-472 "EDPM" "TCEM" 3
-471 "EF" "EFTF" 1
-471 "EF" "EFSS" 1
-471 "EDPM" "TCEM" 8
-470 "EF" "EFTF" 0
-470 "EF" "EFSS" 0
-470 "EDPM" "TCEM" 15
-469 "EF" "EFTF" 0
-469 "EF" "EFSS" 1
-469 "EDPM" "TCEM" 4
-468 "EF" "EFTF" 1
-468 "EF" "EFSS" 2
-468 "EDPM" "TCEM" 9
-467 "EF" "EFTF" 0
-467 "EF" "EFSS" 2
-467 "EDPM" "TCEM" 5
-466 "EF" "EFTF" 0
-466 "EF" "EFSS" 0
-466 "EDPM" "TCEM" 7
-465 "EF" "EFTF" 0
-465 "EF" "EFSS" 0
-465 "EDPM" "TCEM" 5
-464 "EF" "EFTF" 1
-464 "EF" "EFSS" 1
-464 "EDPM" "TCEM" 14
-463 "EF" "EFTF" 0
-463 "EF" "EFSS" 0
-463 "EDPM" "TCEM" 3
-462 "EF" "EFTF" 0
-462 "EF" "EFSS" 0
-462 "EDPM" "TCEM" 3
-461 "EF" "EFTF" 0
-461 "EF" "EFSS" 2
-461 "EDPM" "TCEM" 7
-460 "EF" "EFTF" 0
-460 "EF" "EFSS" 0
-460 "EDPM" "TCEM" 5
-459 "EF" "EFTF" 0
-459 "EF" "EFSS" 1
-459 "EDPM" "TCEM" 7
-458 "EF" "EFTF" 0
-458 "EF" "EFSS" 0
-458 "EDPM" "TCEM" 8
-457 "EF" "EFTF" 0
-457 "EF" "EFSS" 2
-457 "EDPM" "TCEM" 5
-456 "EF" "EFTF" 3
-456 "EF" "EFSS" 5
-456 "EDPM" "TCEM" 10
-455 "EF" "EFTF" 1
-455 "EF" "EFSS" 1
-455 "EDPM" "TCEM" 3
-454 "EF" "EFTF" 0
-454 "EF" "EFSS" 0
-454 "EDPM" "TCEM" 8
-453 "EF" "EFTF" 0
-453 "EF" "EFSS" 0
-453 "EDPM" "TCEM" 5
-452 "EF" "EFTF" 2
-452 "EF" "EFSS" 2
-452 "EDPM" "TCEM" 6
-451 "EF" "EFTF" 1
-451 "EF" "EFSS" 1
-451 "EDPM" "TCEM" 8
-450 "EF" "EFTF" 0
-450 "EF" "EFSS" 2
-450 "EDPM" "TCEM" 6
-449 "EF" "EFTF" 0
-449 "EF" "EFSS" 1
-449 "EDPM" "TCEM" 7
-448 "EF" "EFTF" 0
-448 "EF" "EFSS" 0
-448 "EDPM" "TCEM" 1
-447 "EF" "EFTF" 0
-447 "EF" "EFSS" 1
-447 "EDPM" "TCEM" 5
-446 "EF" "EFTF" 0
-446 "EF" "EFSS" 1
-446 "EDPM" "TCEM" 7
-445 "EF" "EFTF" 1
-445 "EF" "EFSS" 1
-445 "EDPM" "TCEM" 7
-444 "EF" "EFTF" 0
-444 "EF" "EFSS" 2
-444 "EDPM" "TCEM" 7
-443 "EF" "EFTF" 0
-443 "EF" "EFSS" 1
-443 "EDPM" "TCEM" 8
-442 "EF" "EFTF" 0
-442 "EF" "EFSS" 1
-442 "EDPM" "TCEM" 2
-441 "EF" "EFTF" 0
-441 "EF" "EFSS" 1
-441 "EDPM" "TCEM" 11
-440 "EF" "EFTF" 1
-440 "EF" "EFSS" 1
-440 "EDPM" "TCEM" 5
-439 "EF" "EFTF" 0
-439 "EF" "EFSS" 0
-439 "EDPM" "TCEM" 4
-438 "EF" "EFTF" 0
-438 "EF" "EFSS" 1
-438 "EDPM" "TCEM" 7
-437 "EF" "EFTF" 0
-437 "EF" "EFSS" 1
-437 "EDPM" "TCEM" 12
-436 "EF" "EFTF" 0
-436 "EF" "EFSS" 1
-436 "EDPM" "TCEM" 13
-435 "EF" "EFTF" 0
-435 "EF" "EFSS" 1
-435 "EDPM" "TCEM" 7
-434 "EF" "EFTF" 1
-434 "EF" "EFSS" 1
-434 "EDPM" "TCEM" 9
-433 "EF" "EFTF" 1
-433 "EF" "EFSS" 3
-433 "EDPM" "TCEM" 8
-432 "EF" "EFTF" 0
-432 "EF" "EFSS" 0
-432 "EDPM" "TCEM" 6
-431 "EF" "EFTF" 0
-431 "EF" "EFSS" 1
-431 "EDPM" "TCEM" 9
-430 "EF" "EFTF" 0
-430 "EF" "EFSS" 1
-430 "EDPM" "TCEM" 9
-429 "EF" "EFTF" 0
-429 "EF" "EFSS" 1
-429 "EDPM" "TCEM" 8
-428 "EF" "EFTF" 0
-428 "EF" "EFSS" 3
-428 "EDPM" "TCEM" 7
-427 "EF" "EFTF" 2
-427 "EF" "EFSS" 1
-427 "EDPM" "TCEM" 9
-426 "EF" "EFTF" 1
-426 "EF" "EFSS" 1
-426 "EDPM" "TCEM" 13
-425 "EF" "EFTF" 2
-425 "EF" "EFSS" 1
-425 "EDPM" "TCEM" 7
-424 "EF" "EFTF" 0
-424 "EF" "EFSS" 0
-424 "EDPM" "TCEM" 5
-423 "EF" "EFTF" 0
-423 "EF" "EFSS" 0
-423 "EDPM" "TCEM" 7
-422 "EF" "EFTF" 0
-422 "EF" "EFSS" 1
-422 "EDPM" "TCEM" 4
-421 "EF" "EFTF" 0
-421 "EF" "EFSS" 2
-421 "EDPM" "TCEM" 5
-420 "EF" "EFTF" 1
-420 "EF" "EFSS" 1
-420 "EDPM" "TCEM" 4
-419 "EF" "EFTF" 2
-419 "EF" "EFSS" 3
-419 "EDPM" "TCEM" 4
-418 "EF" "EFTF" 0
-418 "EF" "EFSS" 2
-418 "EDPM" "TCEM" 8
-417 "EF" "EFTF" 0
-417 "EF" "EFSS" 0
-417 "EDPM" "TCEM" 4
-416 "EF" "EFTF" 1
-416 "EF" "EFSS" 0
-416 "EDPM" "TCEM" 4
-415 "EF" "EFTF" 0
-415 "EF" "EFSS" 0
-415 "EDPM" "TCEM" 3
-414 "EF" "EFTF" 0
-414 "EF" "EFSS" 0
-414 "EDPM" "TCEM" 7
-413 "EF" "EFTF" 1
-413 "EF" "EFSS" 0
-413 "EDPM" "TCEM" 8
-412 "EF" "EFTF" 0
-412 "EF" "EFSS" 1
-412 "EDPM" "TCEM" 7
-411 "EF" "EFTF" 1
-411 "EF" "EFSS" 0
-411 "EDPM" "TCEM" 11
-410 "EF" "EFTF" 1
-410 "EF" "EFSS" 1
-410 "EDPM" "TCEM" 11
-409 "EF" "EFTF" 2
-409 "EF" "EFSS" 1
-409 "EDPM" "TCEM" 10
-408 "EF" "EFTF" 0
-408 "EF" "EFSS" 1
-408 "EDPM" "TCEM" 5
-407 "EF" "EFTF" 1
-407 "EF" "EFSS" 0
-407 "EDPM" "TCEM" 11
-406 "EF" "EFTF" 1
-406 "EF" "EFSS" 3
-406 "EDPM" "TCEM" 9
-405 "EF" "EFTF" 0
-405 "EF" "EFSS" 0
-405 "EDPM" "TCEM" 12
-404 "EF" "EFTF" 0
-404 "EF" "EFSS" 2
-404 "EDPM" "TCEM" 6
-403 "EF" "EFTF" 2
-403 "EF" "EFSS" 1
-403 "EDPM" "TCEM" 12
-402 "EF" "EFTF" 0
-402 "EF" "EFSS" 1
-402 "EDPM" "TCEM" 10
-401 "EF" "EFTF" 0
-401 "EF" "EFSS" 1
-401 "EDPM" "TCEM" 6
-400 "EF" "EFTF" 0
-400 "EF" "EFSS" 0
-400 "EDPM" "TCEM" 3
-399 "EF" "EFTF" 1
-399 "EF" "EFSS" 2
-399 "EDPM" "TCEM" 15
-398 "EF" "EFTF" 0
-398 "EF" "EFSS" 1
-398 "EDPM" "TCEM" 8
-397 "EF" "EFTF" 2
-397 "EF" "EFSS" 2
-397 "EDPM" "TCEM" 10
-396 "EF" "EFTF" 2
-396 "EF" "EFSS" 1
-396 "EDPM" "TCEM" 9
-395 "EF" "EFTF" 0
-395 "EF" "EFSS" 1
-395 "EDPM" "TCEM" 16
-394 "EF" "EFTF" 0
-394 "EF" "EFSS" 1
-394 "EDPM" "TCEM" 3
-393 "EF" "EFTF" 2
-393 "EF" "EFSS" 2
-393 "EDPM" "TCEM" 10
-392 "EF" "EFTF" 0
-392 "EF" "EFSS" 0
-392 "EDPM" "TCEM" 12
-391 "EF" "EFTF" 0
-391 "EF" "EFSS" 2
-391 "EDPM" "TCEM" 8
-390 "EF" "EFTF" 0
-390 "EF" "EFSS" 2
-390 "EDPM" "TCEM" 5
-389 "EF" "EFTF" 0
-389 "EF" "EFSS" 1
-389 "EDPM" "TCEM" 1
-388 "EF" "EFTF" 0
-388 "EF" "EFSS" 0
-388 "EDPM" "TCEM" 6
-387 "EF" "EFTF" 0
-387 "EF" "EFSS" 2
-387 "EDPM" "TCEM" 7
-386 "EF" "EFTF" 0
-386 "EF" "EFSS" 0
-386 "EDPM" "TCEM" 6
-385 "EF" "EFTF" 2
-385 "EF" "EFSS" 2
-385 "EDPM" "TCEM" 7
-384 "EF" "EFTF" 1
-384 "EF" "EFSS" 2
-384 "EDPM" "TCEM" 5
-383 "EF" "EFTF" 0
-383 "EF" "EFSS" 1
-383 "EDPM" "TCEM" 9
-382 "EF" "EFTF" 0
-382 "EF" "EFSS" 0
-382 "EDPM" "TCEM" 6
-381 "EF" "EFTF" 2
-381 "EF" "EFSS" 2
-381 "EDPM" "TCEM" 7
-380 "EF" "EFTF" 0
-380 "EF" "EFSS" 1
-380 "EDPM" "TCEM" 5
-379 "EF" "EFTF" 1
-379 "EF" "EFSS" 3
-379 "EDPM" "TCEM" 6
-378 "EF" "EFTF" 0
-378 "EF" "EFSS" 1
-378 "EDPM" "TCEM" 6
-377 "EF" "EFTF" 0
-377 "EF" "EFSS" 0
-377 "EDPM" "TCEM" 4
-376 "EF" "EFTF" 2
-376 "EF" "EFSS" 1
-376 "EDPM" "TCEM" 6
-375 "EF" "EFTF" 2
-375 "EF" "EFSS" 2
-375 "EDPM" "TCEM" 7
-374 "EF" "EFTF" 0
-374 "EF" "EFSS" 2
-374 "EDPM" "TCEM" 10
-373 "EF" "EFTF" 2
-373 "EF" "EFSS" 1
-373 "EDPM" "TCEM" 5
-372 "EF" "EFTF" 0
-372 "EF" "EFSS" 0
-372 "EDPM" "TCEM" 3
-371 "EF" "EFTF" 1
-371 "EF" "EFSS" 0
-371 "EDPM" "TCEM" 6
-370 "EF" "EFTF" 0
-370 "EF" "EFSS" 0
-370 "EDPM" "TCEM" 8
-369 "EF" "EFTF" 0
-369 "EF" "EFSS" 0
-369 "EDPM" "TCEM" 3
-368 "EF" "EFTF" 0
-368 "EF" "EFSS" 1
-368 "EDPM" "TCEM" 8
-367 "EF" "EFTF" 2
-367 "EF" "EFSS" 2
-367 "EDPM" "TCEM" 12
-366 "EF" "EFTF" 0
-366 "EF" "EFSS" 2
-366 "EDPM" "TCEM" 10
-365 "EF" "EFTF" 0
-365 "EF" "EFSS" 0
-365 "EDPM" "TCEM" 9
-364 "EF" "EFTF" 0
-364 "EF" "EFSS" 3
-364 "EDPM" "TCEM" 9
-363 "EF" "EFTF" 1
-363 "EF" "EFSS" 0
-363 "EDPM" "TCEM" 7
-362 "EF" "EFTF" 0
-362 "EF" "EFSS" 2
-362 "EDPM" "TCEM" 3
-361 "EF" "EFTF" 0
-361 "EF" "EFSS" 1
-361 "EDPM" "TCEM" 8
-360 "EF" "EFTF" 0
-360 "EF" "EFSS" 1
-360 "EDPM" "TCEM" 3
-359 "EF" "EFTF" 1
-359 "EF" "EFSS" 1
-359 "EDPM" "TCEM" 7
-358 "EF" "EFTF" 0
-358 "EF" "EFSS" 2
-358 "EDPM" "TCEM" 9
-357 "EF" "EFTF" 1
-357 "EF" "EFSS" 2
-357 "EDPM" "TCEM" 13
-356 "EF" "EFTF" 1
-356 "EF" "EFSS" 1
-356 "EDPM" "TCEM" 7
-355 "EF" "EFTF" 0
-355 "EF" "EFSS" 0
-355 "EDPM" "TCEM" 1
-354 "EF" "EFTF" 0
-354 "EF" "EFSS" 0
-354 "EDPM" "TCEM" 3
-353 "EF" "EFTF" 0
-353 "EF" "EFSS" 1
-353 "EDPM" "TCEM" 9
-352 "EF" "EFTF" 2
-352 "EF" "EFSS" 2
-352 "EDPM" "TCEM" 10
-351 "EF" "EFTF" 1
-351 "EF" "EFSS" 2
-351 "EDPM" "TCEM" 9
-350 "EF" "EFTF" 1
-350 "EF" "EFSS" 2
-350 "EDPM" "TCEM" 6
-349 "EF" "EFTF" 1
-349 "EF" "EFSS" 2
-349 "EDPM" "TCEM" 13
-348 "EF" "EFTF" 0
-348 "EF" "EFSS" 1
-348 "EDPM" "TCEM" 6
-347 "EF" "EFTF" 1
-347 "EF" "EFSS" 3
-347 "EDPM" "TCEM" 13
-346 "EF" "EFTF" 1
-346 "EF" "EFSS" 1
-346 "EDPM" "TCEM" 11
-345 "EF" "EFTF" 0
-345 "EF" "EFSS" 0
-345 "EDPM" "TCEM" 9
-344 "EF" "EFTF" 2
-344 "EF" "EFSS" 2
-344 "EDPM" "TCEM" 6
-343 "EF" "EFTF" 0
-343 "EF" "EFSS" 2
-343 "EDPM" "TCEM" 9
-342 "EF" "EFTF" 0
-342 "EF" "EFSS" 3
-342 "EDPM" "TCEM" 8
-341 "EF" "EFTF" 2
-341 "EF" "EFSS" 1
-341 "EDPM" "TCEM" 9
-340 "EF" "EFTF" 0
-340 "EF" "EFSS" 0
-340 "EDPM" "TCEM" 7
-339 "EF" "EFTF" 0
-339 "EF" "EFSS" 1
-339 "EDPM" "TCEM" 10
-338 "EF" "EFTF" 0
-338 "EF" "EFSS" 1
-338 "EDPM" "TCEM" 6
-337 "EF" "EFTF" 1
-337 "EF" "EFSS" 2
-337 "EDPM" "TCEM" 7
-336 "EF" "EFTF" 1
-336 "EF" "EFSS" 3
-336 "EDPM" "TCEM" 7
-335 "EF" "EFTF" 0
-335 "EF" "EFSS" 0
-335 "EDPM" "TCEM" 4
-334 "EF" "EFTF" 1
-334 "EF" "EFSS" 2
-334 "EDPM" "TCEM" 10
-333 "EF" "EFTF" 1
-333 "EF" "EFSS" 1
-333 "EDPM" "TCEM" 10
-332 "EF" "EFTF" 0
-332 "EF" "EFSS" 1
-332 "EDPM" "TCEM" 7
-331 "EF" "EFTF" 0
-331 "EF" "EFSS" 0
-331 "EDPM" "TCEM" 8
-330 "EF" "EFTF" 1
-330 "EF" "EFSS" 2
-330 "EDPM" "TCEM" 9
-329 "EF" "EFTF" 0
-329 "EF" "EFSS" 2
-329 "EDPM" "TCEM" 8
-328 "EF" "EFTF" 2
-328 "EF" "EFSS" 1
-328 "EDPM" "TCEM" 6
-327 "EF" "EFTF" 2
-327 "EF" "EFSS" 2
-327 "EDPM" "TCEM" 8
-326 "EF" "EFTF" 0
-326 "EF" "EFSS" 1
-326 "EDPM" "TCEM" 10
-325 "EF" "EFTF" 2
-325 "EF" "EFSS" 0
-325 "EDPM" "TCEM" 11
-324 "EF" "EFTF" 0
-324 "EF" "EFSS" 2
-324 "EDPM" "TCEM" 6
-323 "EF" "EFTF" 0
-323 "EF" "EFSS" 0
-323 "EDPM" "TCEM" 4
-322 "EF" "EFTF" 0
-322 "EF" "EFSS" 0
-322 "EDPM" "TCEM" 10
-321 "EF" "EFTF" 1
-321 "EF" "EFSS" 2
-321 "EDPM" "TCEM" 5
-320 "EF" "EFTF" 0
-320 "EF" "EFSS" 0
-320 "EDPM" "TCEM" 9
-319 "EF" "EFTF" 0
-319 "EF" "EFSS" 0
-319 "EDPM" "TCEM" 1
-318 "EF" "EFTF" 0
-318 "EF" "EFSS" 1
-318 "EDPM" "TCEM" 4
-317 "EF" "EFTF" 2
-317 "EF" "EFSS" 6
-317 "EDPM" "TCEM" 8
-316 "EF" "EFTF" 0
-316 "EF" "EFSS" 0
-316 "EDPM" "TCEM" 9
-315 "EF" "EFTF" 1
-315 "EF" "EFSS" 0
-315 "EDPM" "TCEM" 6
-314 "EF" "EFTF" 0
-314 "EF" "EFSS" 0
-314 "EDPM" "TCEM" 6
-313 "EF" "EFTF" 1
-313 "EF" "EFSS" 2
-313 "EDPM" "TCEM" 6
-312 "EF" "EFTF" 3
-312 "EF" "EFSS" 3
-312 "EDPM" "TCEM" 9
-311 "EF" "EFTF" 0
-311 "EF" "EFSS" 0
-311 "EDPM" "TCEM" 5
-310 "EF" "EFTF" 0
-310 "EF" "EFSS" 2
-310 "EDPM" "TCEM" 8
-309 "EF" "EFTF" 1
-309 "EF" "EFSS" 1
-309 "EDPM" "TCEM" 6
-308 "EF" "EFTF" 0
-308 "EF" "EFSS" 1
-308 "EDPM" "TCEM" 9
-307 "EF" "EFTF" 2
-307 "EF" "EFSS" 2
-307 "EDPM" "TCEM" 6
-306 "EF" "EFTF" 1
-306 "EF" "EFSS" 2
-306 "EDPM" "TCEM" 11
-305 "EF" "EFTF" 0
-305 "EF" "EFSS" 0
-305 "EDPM" "TCEM" 4
-304 "EF" "EFTF" 0
-304 "EF" "EFSS" 0
-304 "EDPM" "TCEM" 6
-303 "EF" "EFTF" 0
-303 "EF" "EFSS" 0
-303 "EDPM" "TCEM" 7
-302 "EF" "EFTF" 0
-302 "EF" "EFSS" 0
-302 "EDPM" "TCEM" 5
-301 "EF" "EFTF" 1
-301 "EF" "EFSS" 2
-301 "EDPM" "TCEM" 6
-300 "EF" "EFTF" 0
-300 "EF" "EFSS" 1
-300 "EDPM" "TCEM" 7
-299 "EF" "EFTF" 2
-299 "EF" "EFSS" 3
-299 "EDPM" "TCEM" 12
-298 "EF" "EFTF" 0
-298 "EF" "EFSS" 0
-298 "EDPM" "TCEM" 5
-297 "EF" "EFTF" 0
-297 "EF" "EFSS" 1
-297 "EDPM" "TCEM" 13
-296 "EF" "EFTF" 0
-296 "EF" "EFSS" 0
-296 "EDPM" "TCEM" 7
-295 "EF" "EFTF" 1
-295 "EF" "EFSS" 1
-295 "EDPM" "TCEM" 8
-294 "EF" "EFTF" 0
-294 "EF" "EFSS" 1
-294 "EDPM" "TCEM" 3
-293 "EF" "EFTF" 0
-293 "EF" "EFSS" 1
-293 "EDPM" "TCEM" 5
-292 "EF" "EFTF" 0
-292 "EF" "EFSS" 0
-292 "EDPM" "TCEM" 4
-291 "EF" "EFTF" 1
-291 "EF" "EFSS" 1
-291 "EDPM" "TCEM" 5
-290 "EF" "EFTF" 0
-290 "EF" "EFSS" 0
-290 "EDPM" "TCEM" 8
-289 "EF" "EFTF" 1
-289 "EF" "EFSS" 3
-289 "EDPM" "TCEM" 4
-288 "EF" "EFTF" 0
-288 "EF" "EFSS" 2
-288 "EDPM" "TCEM" 9
-287 "EF" "EFTF" 1
-287 "EF" "EFSS" 0
-287 "EDPM" "TCEM" 5
-286 "EF" "EFTF" 1
-286 "EF" "EFSS" 0
-286 "EDPM" "TCEM" 9
-285 "EF" "EFTF" 0
-285 "EF" "EFSS" 0
-285 "EDPM" "TCEM" 8
-284 "EF" "EFTF" 0
-284 "EF" "EFSS" 1
-284 "EDPM" "TCEM" 11
-283 "EF" "EFTF" 0
-283 "EF" "EFSS" 1
-283 "EDPM" "TCEM" 6
-282 "EF" "EFTF" 1
-282 "EF" "EFSS" 2
-282 "EDPM" "TCEM" 5
-281 "EF" "EFTF" 0
-281 "EF" "EFSS" 1
-281 "EDPM" "TCEM" 9
-280 "EF" "EFTF" 0
-280 "EF" "EFSS" 1
-280 "EDPM" "TCEM" 10
-279 "EF" "EFTF" 1
-279 "EF" "EFSS" 0
-279 "EDPM" "TCEM" 7
-278 "EF" "EFTF" 1
-278 "EF" "EFSS" 1
-278 "EDPM" "TCEM" 7
-277 "EF" "EFTF" 1
-277 "EF" "EFSS" 3
-277 "EDPM" "TCEM" 4
-276 "EF" "EFTF" 0
-276 "EF" "EFSS" 0
-276 "EDPM" "TCEM" 12
-275 "EF" "EFTF" 0
-275 "EF" "EFSS" 0
-275 "EDPM" "TCEM" 6
-274 "EF" "EFTF" 0
-274 "EF" "EFSS" 0
-274 "EDPM" "TCEM" 11
-273 "EF" "EFTF" 0
-273 "EF" "EFSS" 0
-273 "EDPM" "TCEM" 12
-272 "EF" "EFTF" 1
-272 "EF" "EFSS" 1
-272 "EDPM" "TCEM" 10
-271 "EF" "EFTF" 0
-271 "EF" "EFSS" 1
-271 "EDPM" "TCEM" 10
-270 "EF" "EFTF" 0
-270 "EF" "EFSS" 0
-270 "EDPM" "TCEM" 6
-269 "EF" "EFTF" 0
-269 "EF" "EFSS" 1
-269 "EDPM" "TCEM" 8
-268 "EF" "EFTF" 0
-268 "EF" "EFSS" 1
-268 "EDPM" "TCEM" 6
-267 "EF" "EFTF" 0
-267 "EF" "EFSS" 0
-267 "EDPM" "TCEM" 5
-266 "EF" "EFTF" 1
-266 "EF" "EFSS" 1
-266 "EDPM" "TCEM" 5
-265 "EF" "EFTF" 0
-265 "EF" "EFSS" 1
-265 "EDPM" "TCEM" 6
-264 "EF" "EFTF" 1
-264 "EF" "EFSS" 0
-264 "EDPM" "TCEM" 10
-263 "EF" "EFTF" 1
-263 "EF" "EFSS" 1
-263 "EDPM" "TCEM" 6
-262 "EF" "EFTF" 0
-262 "EF" "EFSS" 2
-262 "EDPM" "TCEM" 8
-261 "EF" "EFTF" 0
-261 "EF" "EFSS" 0
-261 "EDPM" "TCEM" 8
-260 "EF" "EFTF" 0
-260 "EF" "EFSS" 3
-260 "EDPM" "TCEM" 4
-259 "EF" "EFTF" 0
-259 "EF" "EFSS" 1
-259 "EDPM" "TCEM" 6
-258 "EF" "EFTF" 0
-258 "EF" "EFSS" 1
-258 "EDPM" "TCEM" 8
-257 "EF" "EFTF" 0
-257 "EF" "EFSS" 1
-257 "EDPM" "TCEM" 10
-256 "EF" "EFTF" 0
-256 "EF" "EFSS" 0
-256 "EDPM" "TCEM" 6
-255 "EF" "EFTF" 0
-255 "EF" "EFSS" 0
-255 "EDPM" "TCEM" 5
-254 "EF" "EFTF" 1
-254 "EF" "EFSS" 1
-254 "EDPM" "TCEM" 8
-253 "EF" "EFTF" 0
-253 "EF" "EFSS" 0
-253 "EDPM" "TCEM" 6
-252 "EF" "EFTF" 1
-252 "EF" "EFSS" 3
-252 "EDPM" "TCEM" 7
-251 "EF" "EFTF" 0
-251 "EF" "EFSS" 0
-251 "EDPM" "TCEM" 8
-250 "EF" "EFTF" 0
-250 "EF" "EFSS" 0
-250 "EDPM" "TCEM" 10
-249 "EF" "EFTF" 0
-249 "EF" "EFSS" 1
-249 "EDPM" "TCEM" 4
-248 "EF" "EFTF" 0
-248 "EF" "EFSS" 1
-248 "EDPM" "TCEM" 6
-247 "EF" "EFTF" 0
-247 "EF" "EFSS" 1
-247 "EDPM" "TCEM" 6
-246 "EF" "EFTF" 0
-246 "EF" "EFSS" 0
-246 "EDPM" "TCEM" 4
-245 "EF" "EFTF" 0
-245 "EF" "EFSS" 0
-245 "EDPM" "TCEM" 10
-244 "EF" "EFTF" 0
-244 "EF" "EFSS" 2
-244 "EDPM" "TCEM" 7
-243 "EF" "EFTF" 0
-243 "EF" "EFSS" 0
-243 "EDPM" "TCEM" 10
-242 "EF" "EFTF" 0
-242 "EF" "EFSS" 2
-242 "EDPM" "TCEM" 15
-241 "EF" "EFTF" 0
-241 "EF" "EFSS" 2
-241 "EDPM" "TCEM" 9
-240 "EF" "EFTF" 0
-240 "EF" "EFSS" 1
-240 "EDPM" "TCEM" 3
-239 "EF" "EFTF" 1
-239 "EF" "EFSS" 5
-239 "EDPM" "TCEM" 9
-238 "EF" "EFTF" 0
-238 "EF" "EFSS" 3
-238 "EDPM" "TCEM" 5
-237 "EF" "EFTF" 0
-237 "EF" "EFSS" 0
-237 "EDPM" "TCEM" 6
-236 "EF" "EFTF" 0
-236 "EF" "EFSS" 0
-236 "EDPM" "TCEM" 13
-235 "EF" "EFTF" 0
-235 "EF" "EFSS" 1
-235 "EDPM" "TCEM" 6
-234 "EF" "EFTF" 1
-234 "EF" "EFSS" 3
-234 "EDPM" "TCEM" 11
-233 "EF" "EFTF" 0
-233 "EF" "EFSS" 0
-233 "EDPM" "TCEM" 8
-232 "EF" "EFTF" 0
-232 "EF" "EFSS" 0
-232 "EDPM" "TCEM" 4
-231 "EF" "EFTF" 0
-231 "EF" "EFSS" 3
-231 "EDPM" "TCEM" 9
-230 "EF" "EFTF" 1
-230 "EF" "EFSS" 3
-230 "EDPM" "TCEM" 7
-229 "EF" "EFTF" 0
-229 "EF" "EFSS" 1
-229 "EDPM" "TCEM" 5
-228 "EF" "EFTF" 1
-228 "EF" "EFSS" 0
-228 "EDPM" "TCEM" 12
-227 "EF" "EFTF" 1
-227 "EF" "EFSS" 4
-227 "EDPM" "TCEM" 11
-226 "EF" "EFTF" 1
-226 "EF" "EFSS" 1
-226 "EDPM" "TCEM" 12
-225 "EF" "EFTF" 0
-225 "EF" "EFSS" 1
-225 "EDPM" "TCEM" 11
-224 "EF" "EFTF" 0
-224 "EF" "EFSS" 0
-224 "EDPM" "TCEM" 7
-223 "EF" "EFTF" 1
-223 "EF" "EFSS" 2
-223 "EDPM" "TCEM" 8
-222 "EF" "EFTF" 0
-222 "EF" "EFSS" 1
-222 "EDPM" "TCEM" 5
-221 "EF" "EFTF" 0
-221 "EF" "EFSS" 0
-221 "EDPM" "TCEM" 9
-220 "EF" "EFTF" 2
-220 "EF" "EFSS" 3
-220 "EDPM" "TCEM" 9
-219 "EF" "EFTF" 0
-219 "EF" "EFSS" 0
-219 "EDPM" "TCEM" 2
-218 "EF" "EFTF" 2
-218 "EF" "EFSS" 1
-218 "EDPM" "TCEM" 7
-217 "EF" "EFTF" 0
-217 "EF" "EFSS" 1
-217 "EDPM" "TCEM" 9
-216 "EF" "EFTF" 1
-216 "EF" "EFSS" 1
-216 "EDPM" "TCEM" 10
-215 "EF" "EFTF" 1
-215 "EF" "EFSS" 2
-215 "EDPM" "TCEM" 9
-214 "EF" "EFTF" 0
-214 "EF" "EFSS" 1
-214 "EDPM" "TCEM" 7
-213 "EF" "EFTF" 0
-213 "EF" "EFSS" 0
-213 "EDPM" "TCEM" 2
-212 "EF" "EFTF" 0
-212 "EF" "EFSS" 0
-212 "EDPM" "TCEM" 8
-211 "EF" "EFTF" 1
-211 "EF" "EFSS" 2
-211 "EDPM" "TCEM" 4
-210 "EF" "EFTF" 0
-210 "EF" "EFSS" 0
-210 "EDPM" "TCEM" 5
-209 "EF" "EFTF" 0
-209 "EF" "EFSS" 1
-209 "EDPM" "TCEM" 10
-208 "EF" "EFTF" 1
-208 "EF" "EFSS" 1
-208 "EDPM" "TCEM" 10
-207 "EF" "EFTF" 2
-207 "EF" "EFSS" 3
-207 "EDPM" "TCEM" 13
-206 "EF" "EFTF" 0
-206 "EF" "EFSS" 0
-206 "EDPM" "TCEM" 3
-205 "EF" "EFTF" 0
-205 "EF" "EFSS" 2
-205 "EDPM" "TCEM" 13
-204 "EF" "EFTF" 0
-204 "EF" "EFSS" 0
-204 "EDPM" "TCEM" 7
-203 "EF" "EFTF" 0
-203 "EF" "EFSS" 2
-203 "EDPM" "TCEM" 5
-202 "EF" "EFTF" 0
-202 "EF" "EFSS" 3
-202 "EDPM" "TCEM" 6
-201 "EF" "EFTF" 1
-201 "EF" "EFSS" 0
-201 "EDPM" "TCEM" 14
-200 "EF" "EFTF" 0
-200 "EF" "EFSS" 0
-200 "EDPM" "TCEM" 13
-199 "EF" "EFTF" 0
-199 "EF" "EFSS" 1
